ticker,tte_bucket,side,p_cal,entry_price,ev,min_edge,win,pnl,y_true
KXBTC15M-26JAN180615-15,160,NO,0.0599,0.923,0.0171,0.01,1,0.077,0
KXBTC15M-26JAN180615-15,180,YES,0.0681,0.023,0.0451,0.01,0,-0.023,0
KXBTC15M-26JAN180615-15,200,YES,0.0856,0.023,0.0626,0.01,0,-0.023,0
KXBTC15M-26JAN180615-15,220,YES,0.0929,0.023,0.0699,0.01,0,-0.023,0
KXBTC15M-26JAN180615-15,240,YES,0.1534,0.023,0.1304,0.01,0,-0.023,0
KXBTC15M-26JAN180615-15,260,YES,0.0989,0.023,0.0759,0.01,0,-0.023,0
KXBTC15M-26JAN180615-15,280,YES,0.0946,0.053,0.0416,0.01,0,-0.053,0
KXBTC15M-26JAN180615-15,300,YES,0.1373,0.073,0.0643,0.01,0,-0.073,0
KXBTC15M-26JAN180615-15,320,YES,0.1027,0.063,0.0397,0.01,0,-0.063,0
KXBTC15M-26JAN180615-15,340,YES,0.1352,0.103,0.0322,0.01,0,-0.103,0
KXBTC15M-26JAN180615-15,420,YES,0.1286,0.093,0.0356,0.025,0,-0.093,0
KXBTC15M-26JAN180615-15,440,YES,0.1282,0.103,0.0252,0.025,0,-0.103,0
KXBTC15M-26JAN180615-15,460,YES,0.1303,0.083,0.0473,0.025,0,-0.083,0
KXBTC15M-26JAN180615-15,480,YES,0.1514,0.083,0.0684,0.025,0,-0.083,0
KXBTC15M-26JAN180615-15,500,YES,0.141,0.103,0.038,0.025,0,-0.103,0
KXBTC15M-26JAN180615-15,540,YES,0.2046,0.113,0.0916,0.025,0,-0.113,0
KXBTC15M-26JAN180615-15,560,YES,0.1775,0.103,0.0745,0.025,0,-0.103,0
KXBTC15M-26JAN180615-15,580,YES,0.1846,0.103,0.0816,0.025,0,-0.103,0
KXBTC15M-26JAN180615-15,600,YES,0.2218,0.113,0.1088,0.05,0,-0.113,0
KXBTC15M-26JAN180615-15,620,YES,0.1899,0.133,0.0569,0.05,0,-0.133,0
KXBTC15M-26JAN180615-15,640,YES,0.2407,0.143,0.0977,0.05,0,-0.143,0
KXBTC15M-26JAN180615-15,680,YES,0.2706,0.193,0.0776,0.05,0,-0.193,0
KXBTC15M-26JAN180615-15,700,YES,0.399,0.243,0.156,0.05,0,-0.243,0
KXBTC15M-26JAN180615-15,720,YES,0.3896,0.323,0.0666,0.05,0,-0.323,0
KXBTC15M-26JAN180630-30,120,NO,0.0751,0.853,0.0719,0.01,1,0.147,0
KXBTC15M-26JAN180630-30,140,YES,0.4341,0.373,0.0611,0.01,0,-0.373,0
KXBTC15M-26JAN180630-30,180,YES,0.4419,0.283,0.1589,0.01,0,-0.283,0
KXBTC15M-26JAN180630-30,200,YES,0.416,0.193,0.223,0.01,0,-0.193,0
KXBTC15M-26JAN180630-30,220,YES,0.4177,0.323,0.0947,0.01,0,-0.323,0
KXBTC15M-26JAN180630-30,280,YES,0.4636,0.453,0.0106,0.01,0,-0.453,0
KXBTC15M-26JAN180630-30,300,YES,0.4784,0.223,0.2554,0.01,0,-0.223,0
KXBTC15M-26JAN180630-30,380,YES,0.6975,0.583,0.1145,0.025,0,-0.583,0
KXBTC15M-26JAN180630-30,400,YES,0.6806,0.623,0.0576,0.025,0,-0.623,0
KXBTC15M-26JAN180630-30,440,YES,0.3935,0.363,0.0305,0.025,0,-0.363,0
KXBTC15M-26JAN180630-30,480,YES,0.3701,0.263,0.1071,0.025,0,-0.263,0
KXBTC15M-26JAN180630-30,500,YES,0.3757,0.333,0.0427,0.025,0,-0.333,0
KXBTC15M-26JAN180630-30,520,YES,0.3695,0.313,0.0565,0.025,0,-0.313,0
KXBTC15M-26JAN180630-30,540,YES,0.4498,0.323,0.1268,0.025,0,-0.323,0
KXBTC15M-26JAN180630-30,600,YES,0.4923,0.423,0.0693,0.05,0,-0.423,0
KXBTC15M-26JAN180630-30,620,YES,0.4899,0.433,0.0569,0.05,0,-0.433,0
KXBTC15M-26JAN180630-30,640,YES,0.4465,0.353,0.0935,0.05,0,-0.353,0
KXBTC15M-26JAN180630-30,660,YES,0.4567,0.323,0.1337,0.05,0,-0.323,0
KXBTC15M-26JAN180630-30,700,YES,0.4135,0.363,0.0505,0.05,0,-0.363,0
KXBTC15M-26JAN180645-45,100,YES,0.9809,0.963,0.0179,0.01,1,0.037,1
KXBTC15M-26JAN180645-45,140,YES,0.9708,0.903,0.0678,0.01,1,0.097,1
KXBTC15M-26JAN180645-45,160,YES,0.9502,0.863,0.0872,0.01,1,0.137,1
KXBTC15M-26JAN180645-45,180,NO,0.325,0.593,0.082,0.01,0,-0.593,1
KXBTC15M-26JAN180645-45,200,NO,0.2184,0.133,0.6486,0.01,0,-0.133,1
KXBTC15M-26JAN180645-45,240,YES,0.1872,0.073,0.1142,0.01,1,0.927,1
KXBTC15M-26JAN180645-45,260,YES,0.1294,0.073,0.0564,0.01,1,0.927,1
KXBTC15M-26JAN180645-45,280,YES,0.1252,0.063,0.0622,0.01,1,0.937,1
KXBTC15M-26JAN180645-45,300,YES,0.1469,0.073,0.0739,0.01,1,0.927,1
KXBTC15M-26JAN180645-45,320,YES,0.1363,0.103,0.0333,0.01,1,0.897,1
KXBTC15M-26JAN180645-45,340,YES,0.1402,0.103,0.0372,0.01,1,0.897,1
KXBTC15M-26JAN180645-45,360,YES,0.1635,0.133,0.0305,0.025,1,0.867,1
KXBTC15M-26JAN180645-45,400,YES,0.2293,0.083,0.1463,0.025,1,0.917,1
KXBTC15M-26JAN180645-45,420,YES,0.2401,0.173,0.0671,0.025,1,0.827,1
KXBTC15M-26JAN180645-45,440,YES,0.2248,0.123,0.1018,0.025,1,0.877,1
KXBTC15M-26JAN180645-45,480,YES,0.3032,0.243,0.0602,0.025,1,0.757,1
KXBTC15M-26JAN180645-45,500,YES,0.3016,0.263,0.0386,0.025,1,0.737,1
KXBTC15M-26JAN180645-45,520,YES,0.2996,0.273,0.0266,0.025,1,0.727,1
KXBTC15M-26JAN180645-45,540,YES,0.3424,0.283,0.0594,0.025,1,0.717,1
KXBTC15M-26JAN180645-45,560,YES,0.3338,0.303,0.0308,0.025,1,0.697,1
KXBTC15M-26JAN180645-45,580,YES,0.3418,0.303,0.0388,0.025,1,0.697,1
KXBTC15M-26JAN180700-00,100,YES,0.9796,0.943,0.0366,0.01,1,0.057,1
KXBTC15M-26JAN180700-00,120,YES,0.995,0.933,0.062,0.01,1,0.067,1
KXBTC15M-26JAN180700-00,520,NO,0.8137,0.153,0.0333,0.025,0,-0.153,1
KXBTC15M-26JAN180700-00,540,NO,0.7563,0.193,0.0507,0.025,0,-0.193,1
KXBTC15M-26JAN180700-00,620,NO,0.7541,0.193,0.0529,0.05,0,-0.193,1
KXBTC15M-26JAN180700-00,660,NO,0.7955,0.153,0.0515,0.05,0,-0.153,1
KXBTC15M-26JAN180700-00,680,NO,0.7478,0.173,0.0792,0.05,0,-0.173,1
KXBTC15M-26JAN180700-00,700,NO,0.6864,0.173,0.1406,0.05,0,-0.173,1
KXBTC15M-26JAN180700-00,720,NO,0.5663,0.323,0.1107,0.05,0,-0.323,1
KXBTC15M-26JAN180715-15,80,YES,0.0497,0.033,0.0167,0.01,0,-0.033,0
KXBTC15M-26JAN180715-15,100,YES,0.0738,0.023,0.0508,0.01,0,-0.023,0
KXBTC15M-26JAN180715-15,120,YES,0.2466,0.033,0.2136,0.01,0,-0.033,0
KXBTC15M-26JAN180715-15,160,YES,0.0701,0.053,0.0171,0.01,0,-0.053,0
KXBTC15M-26JAN180715-15,180,YES,0.0932,0.083,0.0102,0.01,0,-0.083,0
KXBTC15M-26JAN180715-15,200,YES,0.1209,0.073,0.0479,0.01,0,-0.073,0
KXBTC15M-26JAN180715-15,220,YES,0.1357,0.083,0.0527,0.01,0,-0.083,0
KXBTC15M-26JAN180715-15,240,YES,0.2586,0.133,0.1256,0.01,0,-0.133,0
KXBTC15M-26JAN180715-15,260,YES,0.2346,0.093,0.1416,0.01,0,-0.093,0
KXBTC15M-26JAN180715-15,280,YES,0.2356,0.123,0.1126,0.01,0,-0.123,0
KXBTC15M-26JAN180715-15,300,YES,0.1864,0.153,0.0334,0.01,0,-0.153,0
KXBTC15M-26JAN180715-15,320,YES,0.2064,0.143,0.0634,0.01,0,-0.143,0
KXBTC15M-26JAN180715-15,340,YES,0.2735,0.143,0.1305,0.01,0,-0.143,0
KXBTC15M-26JAN180715-15,360,YES,0.2153,0.143,0.0723,0.025,0,-0.143,0
KXBTC15M-26JAN180715-15,380,YES,0.3338,0.123,0.2108,0.025,0,-0.123,0
KXBTC15M-26JAN180715-15,400,YES,0.3243,0.153,0.1713,0.025,0,-0.153,0
KXBTC15M-26JAN180715-15,420,YES,0.2816,0.153,0.1286,0.025,0,-0.153,0
KXBTC15M-26JAN180715-15,440,YES,0.3516,0.133,0.2186,0.025,0,-0.133,0
KXBTC15M-26JAN180715-15,460,YES,0.3434,0.153,0.1904,0.025,0,-0.153,0
KXBTC15M-26JAN180715-15,480,YES,0.421,0.143,0.278,0.025,0,-0.143,0
KXBTC15M-26JAN180715-15,500,YES,0.3583,0.193,0.1653,0.025,0,-0.193,0
KXBTC15M-26JAN180715-15,520,YES,0.4195,0.293,0.1265,0.025,0,-0.293,0
KXBTC15M-26JAN180715-15,540,YES,0.4561,0.323,0.1331,0.025,0,-0.323,0
KXBTC15M-26JAN180715-15,560,YES,0.4827,0.353,0.1297,0.025,0,-0.353,0
KXBTC15M-26JAN180715-15,580,YES,0.4443,0.373,0.0713,0.025,0,-0.373,0
KXBTC15M-26JAN180730-30,100,NO,0.1137,0.383,0.5033,0.01,0,-0.383,1
KXBTC15M-26JAN180730-30,120,NO,0.0762,0.863,0.0608,0.01,0,-0.863,1
KXBTC15M-26JAN180730-30,240,YES,0.3517,0.223,0.1287,0.01,1,0.777,1
KXBTC15M-26JAN180730-30,260,NO,0.4683,0.493,0.0387,0.01,0,-0.493,1
KXBTC15M-26JAN180730-30,300,NO,0.3428,0.593,0.0642,0.01,0,-0.593,1
KXBTC15M-26JAN180730-30,320,NO,0.3651,0.593,0.0419,0.01,0,-0.593,1
KXBTC15M-26JAN180730-30,480,YES,0.5224,0.363,0.1594,0.025,1,0.637,1
KXBTC15M-26JAN180730-30,540,YES,0.3592,0.313,0.0462,0.025,1,0.687,1
KXBTC15M-26JAN180730-30,580,YES,0.3593,0.323,0.0363,0.025,1,0.677,1
KXBTC15M-26JAN180730-30,600,YES,0.3587,0.303,0.0557,0.05,1,0.697,1
KXBTC15M-26JAN180745-45,80,YES,0.9797,0.963,0.0167,0.01,1,0.037,1
KXBTC15M-26JAN180745-45,100,YES,0.9778,0.963,0.0148,0.01,1,0.037,1
KXBTC15M-26JAN180745-45,120,YES,0.9944,0.953,0.0414,0.01,1,0.047,1
KXBTC15M-26JAN180745-45,180,NO,0.8712,0.103,0.0258,0.01,0,-0.103,1
KXBTC15M-26JAN180745-45,200,NO,0.8206,0.143,0.0364,0.01,0,-0.143,1
KXBTC15M-26JAN180745-45,220,NO,0.8128,0.153,0.0342,0.01,0,-0.153,1
KXBTC15M-26JAN180745-45,240,NO,0.8104,0.173,0.0166,0.01,0,-0.173,1
KXBTC15M-26JAN180745-45,340,YES,0.8383,0.823,0.0153,0.01,1,0.177,1
KXBTC15M-26JAN180745-45,360,NO,0.7771,0.193,0.0299,0.025,0,-0.193,1
KXBTC15M-26JAN180745-45,460,NO,0.6481,0.303,0.0489,0.025,0,-0.303,1
KXBTC15M-26JAN180745-45,480,YES,0.4224,0.383,0.0394,0.025,1,0.617,1
KXBTC15M-26JAN180745-45,500,YES,0.3704,0.293,0.0774,0.025,1,0.707,1
KXBTC15M-26JAN180745-45,520,YES,0.3502,0.303,0.0472,0.025,1,0.697,1
KXBTC15M-26JAN180745-45,540,YES,0.3896,0.303,0.0866,0.025,1,0.697,1
KXBTC15M-26JAN180745-45,560,YES,0.3284,0.293,0.0354,0.025,1,0.707,1
KXBTC15M-26JAN180745-45,580,YES,0.3365,0.303,0.0335,0.025,1,0.697,1
KXBTC15M-26JAN180745-45,600,YES,0.3356,0.263,0.0726,0.05,1,0.737,1
KXBTC15M-26JAN180745-45,640,YES,0.4205,0.313,0.1075,0.05,1,0.687,1
KXBTC15M-26JAN180745-45,660,YES,0.3274,0.273,0.0544,0.05,1,0.727,1
KXBTC15M-26JAN180745-45,680,YES,0.4781,0.273,0.2051,0.05,1,0.727,1
KXBTC15M-26JAN180745-45,700,YES,0.5126,0.443,0.0696,0.05,1,0.557,1
KXBTC15M-26JAN180800-00,80,YES,0.0465,0.013,0.0335,0.01,0,-0.013,0
KXBTC15M-26JAN180800-00,100,YES,0.0708,0.013,0.0578,0.01,0,-0.013,0
KXBTC15M-26JAN180800-00,120,YES,0.0487,0.013,0.0357,0.01,0,-0.013,0
KXBTC15M-26JAN180800-00,140,YES,0.0247,0.013,0.0117,0.01,0,-0.013,0
KXBTC15M-26JAN180800-00,160,YES,0.0463,0.013,0.0333,0.01,0,-0.013,0
KXBTC15M-26JAN180800-00,180,YES,0.0919,0.013,0.0789,0.01,0,-0.013,0
KXBTC15M-26JAN180800-00,200,YES,0.0612,0.023,0.0382,0.01,0,-0.023,0
KXBTC15M-26JAN180800-00,220,YES,0.1254,0.023,0.1024,0.01,0,-0.023,0
KXBTC15M-26JAN180800-00,240,YES,0.1085,0.033,0.0755,0.01,0,-0.033,0
KXBTC15M-26JAN180800-00,260,YES,0.0961,0.033,0.0631,0.01,0,-0.033,0
KXBTC15M-26JAN180800-00,280,YES,0.0918,0.043,0.0488,0.01,0,-0.043,0
KXBTC15M-26JAN180800-00,300,YES,0.0747,0.053,0.0217,0.01,0,-0.053,0
KXBTC15M-26JAN180800-00,320,YES,0.0841,0.063,0.0211,0.01,0,-0.063,0
KXBTC15M-26JAN180800-00,340,YES,0.122,0.073,0.049,0.01,0,-0.073,0
KXBTC15M-26JAN180800-00,360,YES,0.1768,0.093,0.0838,0.025,0,-0.093,0
KXBTC15M-26JAN180800-00,380,YES,0.1557,0.093,0.0627,0.025,0,-0.093,0
KXBTC15M-26JAN180800-00,400,YES,0.1416,0.083,0.0586,0.025,0,-0.083,0
KXBTC15M-26JAN180800-00,420,YES,0.1162,0.043,0.0732,0.025,0,-0.043,0
KXBTC15M-26JAN180800-00,440,YES,0.1058,0.053,0.0528,0.025,0,-0.053,0
KXBTC15M-26JAN180800-00,460,YES,0.2263,0.113,0.1133,0.025,0,-0.113,0
KXBTC15M-26JAN180800-00,480,YES,0.2827,0.213,0.0697,0.025,0,-0.213,0
KXBTC15M-26JAN180800-00,500,YES,0.3053,0.153,0.1523,0.025,0,-0.153,0
KXBTC15M-26JAN180800-00,520,YES,0.2964,0.163,0.1334,0.025,0,-0.163,0
KXBTC15M-26JAN180800-00,540,YES,0.3056,0.153,0.1526,0.025,0,-0.153,0
KXBTC15M-26JAN180800-00,560,YES,0.3271,0.223,0.1041,0.025,0,-0.223,0
KXBTC15M-26JAN180800-00,580,YES,0.3352,0.253,0.0822,0.025,0,-0.253,0
KXBTC15M-26JAN180800-00,600,YES,0.3266,0.253,0.0736,0.05,0,-0.253,0
KXBTC15M-26JAN180800-00,620,YES,0.3053,0.253,0.0523,0.05,0,-0.253,0
KXBTC15M-26JAN180815-15,80,YES,0.0538,0.013,0.0408,0.01,0,-0.013,0
KXBTC15M-26JAN180815-15,100,YES,0.0793,0.013,0.0663,0.01,0,-0.013,0
KXBTC15M-26JAN180815-15,120,YES,0.0565,0.013,0.0435,0.01,0,-0.013,0
KXBTC15M-26JAN180815-15,140,YES,0.0346,0.023,0.0116,0.01,0,-0.023,0
KXBTC15M-26JAN180815-15,160,YES,0.0541,0.023,0.0311,0.01,0,-0.023,0
KXBTC15M-26JAN180815-15,180,YES,0.0746,0.023,0.0516,0.01,0,-0.023,0
KXBTC15M-26JAN180815-15,200,YES,0.0862,0.033,0.0532,0.01,0,-0.033,0
KXBTC15M-26JAN180815-15,220,YES,0.0885,0.033,0.0555,0.01,0,-0.033,0
KXBTC15M-26JAN180815-15,240,YES,0.0954,0.043,0.0524,0.01,0,-0.043,0
KXBTC15M-26JAN180815-15,260,YES,0.1026,0.053,0.0496,0.01,0,-0.053,0
KXBTC15M-26JAN180815-15,280,YES,0.0982,0.053,0.0452,0.01,0,-0.053,0
KXBTC15M-26JAN180815-15,300,YES,0.1,0.053,0.047,0.01,0,-0.053,0
KXBTC15M-26JAN180815-15,320,YES,0.1238,0.063,0.0608,0.01,0,-0.063,0
KXBTC15M-26JAN180815-15,340,YES,0.1188,0.073,0.0458,0.01,0,-0.073,0
KXBTC15M-26JAN180815-15,360,YES,0.1328,0.073,0.0598,0.025,0,-0.073,0
KXBTC15M-26JAN180815-15,380,YES,0.1308,0.073,0.0578,0.025,0,-0.073,0
KXBTC15M-26JAN180815-15,400,YES,0.132,0.073,0.059,0.025,0,-0.073,0
KXBTC15M-26JAN180815-15,420,YES,0.1868,0.113,0.0738,0.025,0,-0.113,0
KXBTC15M-26JAN180815-15,440,YES,0.19,0.153,0.037,0.025,0,-0.153,0
KXBTC15M-26JAN180815-15,460,YES,0.2092,0.183,0.0262,0.025,0,-0.183,0
KXBTC15M-26JAN180815-15,480,YES,0.213,0.163,0.05,0.025,0,-0.163,0
KXBTC15M-26JAN180815-15,500,YES,0.2844,0.223,0.0614,0.025,0,-0.223,0
KXBTC15M-26JAN180815-15,520,YES,0.3811,0.243,0.1381,0.025,0,-0.243,0
KXBTC15M-26JAN180815-15,540,YES,0.4992,0.273,0.2262,0.025,0,-0.273,0
KXBTC15M-26JAN180815-15,560,YES,0.413,0.343,0.07,0.025,0,-0.343,0
KXBTC15M-26JAN180815-15,580,YES,0.5828,0.433,0.1498,0.025,0,-0.433,0
KXBTC15M-26JAN180815-15,680,YES,0.514,0.433,0.081,0.05,0,-0.433,0
KXBTC15M-26JAN180830-30,80,YES,0.0484,0.013,0.0354,0.01,0,-0.013,0
KXBTC15M-26JAN180830-30,100,YES,0.0721,0.013,0.0591,0.01,0,-0.013,0
KXBTC15M-26JAN180830-30,120,YES,0.0504,0.013,0.0374,0.01,0,-0.013,0
KXBTC15M-26JAN180830-30,180,YES,0.0237,0.013,0.0107,0.01,0,-0.013,0
KXBTC15M-26JAN180830-30,220,YES,0.0344,0.023,0.0114,0.01,0,-0.023,0
KXBTC15M-26JAN180830-30,240,YES,0.0374,0.023,0.0144,0.01,0,-0.023,0
KXBTC15M-26JAN180830-30,300,YES,0.0609,0.033,0.0279,0.01,0,-0.033,0
KXBTC15M-26JAN180830-30,320,YES,0.0658,0.033,0.0328,0.01,0,-0.033,0
KXBTC15M-26JAN180830-30,340,YES,0.0782,0.043,0.0352,0.01,0,-0.043,0
KXBTC15M-26JAN180830-30,360,YES,0.0937,0.033,0.0607,0.025,0,-0.033,0
KXBTC15M-26JAN180830-30,380,YES,0.0891,0.043,0.0461,0.025,0,-0.043,0
KXBTC15M-26JAN180830-30,400,YES,0.0862,0.043,0.0432,0.025,0,-0.043,0
KXBTC15M-26JAN180830-30,420,YES,0.0877,0.033,0.0547,0.025,0,-0.033,0
KXBTC15M-26JAN180830-30,440,YES,0.0892,0.043,0.0462,0.025,0,-0.043,0
KXBTC15M-26JAN180830-30,460,YES,0.0969,0.063,0.0339,0.025,0,-0.063,0
KXBTC15M-26JAN180830-30,480,YES,0.1415,0.073,0.0685,0.025,0,-0.073,0
KXBTC15M-26JAN180830-30,500,YES,0.1176,0.073,0.0446,0.025,0,-0.073,0
KXBTC15M-26JAN180830-30,540,YES,0.2652,0.223,0.0422,0.025,0,-0.223,0
KXBTC15M-26JAN180830-30,560,YES,0.2514,0.223,0.0284,0.025,0,-0.223,0
KXBTC15M-26JAN180830-30,600,YES,0.3297,0.253,0.0767,0.05,0,-0.253,0
KXBTC15M-26JAN180845-45,240,YES,0.994,0.983,0.011,0.01,1,0.017,1
KXBTC15M-26JAN180845-45,300,YES,0.9047,0.853,0.0517,0.01,1,0.147,1
KXBTC15M-26JAN180845-45,320,NO,0.6949,0.293,0.0121,0.01,0,-0.293,1
KXBTC15M-26JAN180845-45,340,YES,0.7382,0.693,0.0452,0.01,1,0.307,1
KXBTC15M-26JAN180845-45,360,YES,0.708,0.663,0.045,0.025,1,0.337,1
KXBTC15M-26JAN180845-45,380,YES,0.7033,0.663,0.0403,0.025,1,0.337,1
KXBTC15M-26JAN180845-45,480,NO,0.66,0.283,0.057,0.025,0,-0.283,1
KXBTC15M-26JAN180845-45,500,NO,0.6668,0.303,0.0302,0.025,0,-0.303,1
KXBTC15M-26JAN180845-45,580,YES,0.4857,0.453,0.0327,0.025,1,0.547,1
KXBTC15M-26JAN180900-00,80,NO,0.0678,0.883,0.0492,0.01,1,0.117,0
KXBTC15M-26JAN180900-00,120,NO,0.0601,0.843,0.0969,0.01,1,0.157,0
KXBTC15M-26JAN180900-00,140,YES,0.2591,0.203,0.0561,0.01,0,-0.203,0
KXBTC15M-26JAN180900-00,160,YES,0.489,0.233,0.256,0.01,0,-0.233,0
KXBTC15M-26JAN180900-00,180,YES,0.4752,0.243,0.2322,0.01,0,-0.243,0
KXBTC15M-26JAN180900-00,200,YES,0.484,0.233,0.251,0.01,0,-0.233,0
KXBTC15M-26JAN180900-00,220,YES,0.4004,0.263,0.1374,0.01,0,-0.263,0
KXBTC15M-26JAN180900-00,240,YES,0.4185,0.223,0.1955,0.01,0,-0.223,0
KXBTC15M-26JAN180900-00,260,YES,0.3999,0.273,0.1269,0.01,0,-0.273,0
KXBTC15M-26JAN180900-00,280,YES,0.4088,0.323,0.0858,0.01,0,-0.323,0
KXBTC15M-26JAN180900-00,300,YES,0.4083,0.383,0.0253,0.01,0,-0.383,0
KXBTC15M-26JAN180900-00,320,YES,0.4717,0.413,0.0587,0.01,0,-0.413,0
KXBTC15M-26JAN180900-00,340,YES,0.4732,0.383,0.0902,0.01,0,-0.383,0
KXBTC15M-26JAN180900-00,360,YES,0.5058,0.443,0.0628,0.025,0,-0.443,0
KXBTC15M-26JAN180900-00,380,YES,0.4611,0.373,0.0881,0.025,0,-0.373,0
KXBTC15M-26JAN180900-00,400,YES,0.4444,0.383,0.0614,0.025,0,-0.383,0
KXBTC15M-26JAN180900-00,420,YES,0.4282,0.393,0.0352,0.025,0,-0.393,0
KXBTC15M-26JAN180900-00,440,YES,0.4663,0.413,0.0533,0.025,0,-0.413,0
KXBTC15M-26JAN180900-00,460,YES,0.6387,0.453,0.1857,0.025,0,-0.453,0
KXBTC15M-26JAN180900-00,480,YES,0.6187,0.463,0.1557,0.025,0,-0.463,0
KXBTC15M-26JAN180900-00,500,YES,0.6279,0.433,0.1949,0.025,0,-0.433,0
KXBTC15M-26JAN180900-00,520,YES,0.6094,0.413,0.1964,0.025,0,-0.413,0
KXBTC15M-26JAN180900-00,540,YES,0.5716,0.513,0.0586,0.025,0,-0.513,0
KXBTC15M-26JAN180900-00,560,YES,0.5729,0.513,0.0599,0.025,0,-0.513,0
KXBTC15M-26JAN180900-00,580,NO,0.5132,0.453,0.0338,0.025,1,0.547,0
KXBTC15M-26JAN180915-15,120,YES,0.8803,0.653,0.2273,0.01,1,0.347,1
KXBTC15M-26JAN180915-15,140,NO,0.4441,0.473,0.0829,0.01,0,-0.473,1
KXBTC15M-26JAN180915-15,160,NO,0.3139,0.553,0.1331,0.01,0,-0.553,1
KXBTC15M-26JAN180915-15,200,YES,0.4566,0.423,0.0336,0.01,1,0.577,1
KXBTC15M-26JAN180915-15,220,NO,0.3456,0.643,0.0114,0.01,0,-0.643,1
KXBTC15M-26JAN180915-15,240,NO,0.3631,0.613,0.0239,0.01,0,-0.613,1
KXBTC15M-26JAN180915-15,260,NO,0.3263,0.663,0.0107,0.01,0,-0.663,1
KXBTC15M-26JAN180915-15,280,NO,0.2668,0.653,0.0802,0.01,0,-0.653,1
KXBTC15M-26JAN180915-15,320,YES,0.4021,0.363,0.0391,0.01,1,0.637,1
KXBTC15M-26JAN180915-15,340,YES,0.4201,0.403,0.0171,0.01,1,0.597,1
KXBTC15M-26JAN180915-15,420,YES,0.5145,0.463,0.0515,0.025,1,0.537,1
KXBTC15M-26JAN180915-15,440,YES,0.6139,0.473,0.1409,0.025,1,0.527,1
KXBTC15M-26JAN180915-15,460,YES,0.5741,0.493,0.0811,0.025,1,0.507,1
KXBTC15M-26JAN180915-15,480,YES,0.6161,0.503,0.1131,0.025,1,0.497,1
KXBTC15M-26JAN180915-15,520,YES,0.5507,0.453,0.0977,0.025,1,0.547,1
KXBTC15M-26JAN180915-15,540,YES,0.4151,0.363,0.0521,0.025,1,0.637,1
KXBTC15M-26JAN180915-15,560,YES,0.4156,0.363,0.0526,0.025,1,0.637,1
KXBTC15M-26JAN180915-15,580,YES,0.4215,0.383,0.0385,0.025,1,0.617,1
KXBTC15M-26JAN180930-30,80,NO,0.0799,0.793,0.1271,0.01,1,0.207,0
KXBTC15M-26JAN180930-30,100,NO,0.113,0.803,0.084,0.01,1,0.197,0
KXBTC15M-26JAN180930-30,120,NO,0.0818,0.843,0.0752,0.01,1,0.157,0
KXBTC15M-26JAN180930-30,140,YES,0.3354,0.163,0.1724,0.01,0,-0.163,0
KXBTC15M-26JAN180930-30,160,YES,0.1144,0.063,0.0514,0.01,0,-0.063,0
KXBTC15M-26JAN180930-30,180,YES,0.118,0.093,0.025,0.01,0,-0.093,0
KXBTC15M-26JAN180930-30,200,YES,0.1854,0.133,0.0524,0.01,0,-0.133,0
KXBTC15M-26JAN180930-30,220,YES,0.5419,0.323,0.2189,0.01,0,-0.323,0
KXBTC15M-26JAN180930-30,240,YES,0.6213,0.433,0.1883,0.01,0,-0.433,0
KXBTC15M-26JAN180930-30,260,YES,0.6443,0.493,0.1513,0.01,0,-0.493,0
KXBTC15M-26JAN180930-30,280,YES,0.5873,0.493,0.0943,0.01,0,-0.493,0
KXBTC15M-26JAN180930-30,300,YES,0.5725,0.433,0.1395,0.01,0,-0.433,0
KXBTC15M-26JAN180930-30,320,YES,0.6078,0.443,0.1648,0.01,0,-0.443,0
KXBTC15M-26JAN180930-30,340,YES,0.5997,0.513,0.0867,0.01,0,-0.513,0
KXBTC15M-26JAN180930-30,360,YES,0.5232,0.463,0.0602,0.025,0,-0.463,0
KXBTC15M-26JAN180930-30,380,YES,0.5306,0.453,0.0776,0.025,0,-0.453,0
KXBTC15M-26JAN180930-30,400,YES,0.5788,0.403,0.1758,0.025,0,-0.403,0
KXBTC15M-26JAN180930-30,420,YES,0.4822,0.363,0.1192,0.025,0,-0.363,0
KXBTC15M-26JAN180930-30,440,NO,0.3021,0.613,0.0849,0.025,1,0.387,0
KXBTC15M-26JAN180930-30,460,NO,0.3027,0.623,0.0743,0.025,1,0.377,0
KXBTC15M-26JAN180930-30,520,YES,0.7369,0.703,0.0339,0.025,0,-0.703,0
KXBTC15M-26JAN180930-30,640,YES,0.846,0.793,0.053,0.05,0,-0.793,0
KXBTC15M-26JAN180945-45,80,YES,0.0586,0.023,0.0356,0.01,0,-0.023,0
KXBTC15M-26JAN180945-45,160,NO,0.1078,0.863,0.0292,0.01,1,0.137,0
KXBTC15M-26JAN180945-45,180,YES,0.2098,0.163,0.0468,0.01,0,-0.163,0
KXBTC15M-26JAN180945-45,220,NO,0.1422,0.793,0.0648,0.01,1,0.207,0
KXBTC15M-26JAN180945-45,240,NO,0.1955,0.763,0.0415,0.01,1,0.237,0
KXBTC15M-26JAN180945-45,260,YES,0.2958,0.283,0.0128,0.01,0,-0.283,0
KXBTC15M-26JAN180945-45,280,NO,0.3792,0.563,0.0578,0.01,1,0.437,0
KXBTC15M-26JAN180945-45,300,NO,0.2492,0.553,0.1978,0.01,1,0.447,0
KXBTC15M-26JAN180945-45,380,NO,0.4443,0.463,0.0927,0.025,1,0.537,0
